id;tipoEquipamiento;postalCode;latitud;longitud
462;hospitales;50009;41.63400968;-0.900448475
463;escuela-infantil;50012;41.63404039;-0.945480332
464;educacion-secundaria;50009;41.63405392;-0.9024752
465;antenas-en-centros-educativos-y-juveniles;50009;41.63405392;-0.9024752
466;escuela-infantil;50007;41.63408384;-0.875905608
467;librerias--papelerias--quioscos-y-prensa;50001;41.63410993;-0.946236614
468;juguetes--articulos-deporte;50001;41.63418937;-0.874682649
469;calzados--complementos--maletas;50001;41.63420748;-0.885166101
470;carnicerias--charcuterias;50001;41.63421691;-0.946754125
471;tiendas-alimentacion;50001;41.63424402;-0.877861279
472;muebles;50001;41.63433077;-0.880910526
473;centros-de-convivencia;50007;41.6343344;-0.878478262
474;cuadros--artesania--otros-articulos-del-hogar;50001;41.63434985;-0.877978697
475;panaderias--pastelerias;50001;41.63439855;-0.885158889
476;supermercados-grandes;50001;41.63440914;-0.875418309
477;moda-mujer--hombre--infantil;50001;41.63451892;-0.877019927
478;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50001;41.63460358;-0.875378423
479;textil-hogar;50001;41.63462529;-0.87859417
480;farmacias;50012;41.63467254;-0.946330628
481;tiendas-alimentacion;50001;41.63468966;-0.877257307
482;centros-culturales;50007;41.63471601;-0.880400155
483;parques-y-jardines;50012;41.63472715;-0.949890773
484;fruterias--verdulerias;50001;41.63473907;-0.878473624
485;segunda-mano;50001;41.63474735;-0.877337769
486;ferreterias--iluminacion--decoracion;50001;41.63475881;-0.947387604
487;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.63476937;-0.877817619
488;material-construccion--saneamiento...;50001;41.63477219;-0.878798842
489;material-construccion--saneamiento...;50001;41.63477465;-0.881610531
490;farmacias;50012;41.63477691;-0.948249257
491;farmacias;50009;41.63478618;-0.903892321
492;fruterias--verdulerias;50001;41.63479009;-0.877204066
493;educacion-primaria;50007;41.63479425;-0.87349092
494;carnicerias--charcuterias;50001;41.63488447;-0.877530033
495;droguerias;50001;41.63490542;-0.881556783
496;supermercados-grandes;50001;41.63491964;-0.877381213
497;moda-mujer--hombre--infantil;50001;41.63493184;-0.879021345
498;joyerias--relojerias--bisuteria;50001;41.63495206;-0.877619895
499;recambios-automovil-y-accesorios;50001;41.63495772;-0.881955688
500;lencerias;50001;41.6349729;-0.881689992
501;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63497413;-0.878799658
502;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50012;41.63498799;-0.94739077
503;oficinas-de-empleo-inaem;50007;41.63499596;-0.879947616
504;centros-educativos;50009;41.63501207;-0.907038094
505;centros-deportivos;50009;41.63501207;-0.907038094
506;joyerias--relojerias--bisuteria;50001;41.63501398;-0.895935919
507;muebles;50001;41.63507513;-0.879220974
508;oficinas-de-correos;50007;41.6351118;-0.878992509
509;editorial;50007;41.6351183;-0.88224828
510;proteccion-animal;50001;41.63514102;-0.877688724
511;tiendas-alimentacion;50001;41.63514213;-0.880528205
512;panaderias--pastelerias;50001;41.63515322;-0.877905261
513;antenas-en-centros-educativos-y-juveniles;50006;41.63516053;-0.88975232
514;zona-joven;50007;41.63518473;-0.873172895
515;deporte--fitness;50013;41.63520239;-0.868840043
516;centros-educativos;50006;41.63521656;-0.886374085
517;material-construccion--saneamiento...;50001;41.63524044;-0.879452657
518;lencerias;50001;41.63527487;-0.879220063
519;escuela-infantil;50006;41.635283;-0.888291222
520;farmacias;50006;41.63532913;-0.886324663
521;centros-educativos;50009;41.63533778;-0.911101483
522;fruterias--verdulerias;50001;41.63534669;-0.878169031
523;ferreterias--iluminacion--decoracion;50001;41.63535464;-0.886134983
524;panaderias--pastelerias;50001;41.63536107;-0.877996521
525;perfumeria-cosmetica;50001;41.63538436;-0.8793693
526;piscinas-de-verano;50006;41.6353877;-0.885900276
527;supermercados-medianos;50001;41.63541705;-0.878267687
528;juguetes--articulos-deporte;50001;41.6354817;-0.86422122
529;carnicerias--charcuterias;50001;41.63549233;-0.878178777
530;panaderias--pastelerias;50001;41.63549661;-0.884517645
531;moda-mujer--hombre--infantil;50001;41.63550429;-0.879655297
532;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63551934;-0.875509074
533;ciclos-formativos;50007;41.63555148;-0.877076413
534;perfumeria-cosmetica;50001;41.63555275;-0.878460843
535;educacion-infantil;50012;41.63555755;-0.926314136
536;parques-y-jardines;50009;41.63556772;-0.900409751
537;educacion-para-adultos;50006;41.63557581;-0.885399377
538;opticas--centros-auditivos--ortopedias;50001;41.63558543;-0.879245169
539;ferreterias--iluminacion--decoracion;50001;41.6355949;-0.879543435
540;moda-mujer--hombre--infantil;50001;41.63563343;-0.879493549
541;recambios-automovil-y-accesorios;50001;41.63564532;-0.877631466
542;supermercados-grandes;50001;41.6356598;-0.878410148
543;instalacion-deportiva-elemental;50012;41.63566802;-0.94401458
544;concesionarios-de-automoviles-y-motocicletas;50001;41.63568518;-0.989871447
545;moda-mujer--hombre--infantil;50001;41.63569499;-0.878657627
546;recambios-automovil-y-accesorios;50001;41.63569667;-0.880972713
547;ferreterias--iluminacion--decoracion;50001;41.63570595;-0.874836995
548;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63571315;-0.879391888
549;panaderias--pastelerias;50001;41.63572642;-0.883401174
550;companias-productoras-y-promoteres-de-artes-escenicas;50007;41.63574819;-0.876370391
551;calzados--complementos--maletas;50001;41.63575431;-0.879338433
552;supermercados-medianos;50001;41.63576099;-0.879026911
553;mercados;50007;41.63576928;-0.877803517
554;fruterias--verdulerias;50001;41.6357723;-0.878566849
555;residencias;50006;41.6357731;-0.888010607
556;instalacion-deportiva-elemental;50013;41.63578474;-0.869242476
557;carnicerias--charcuterias;50001;41.6357925;-0.881094789
558;cristalerias--carpinterias--puertas--persianas...;50001;41.63580239;-0.883545394
559;hogar-y-decoracion;50007;41.63583574;-0.878934297
560;hogar-y-decoracion;50007;41.63584534;-0.874996287
561;idiomas;50007;41.63585903;-0.883652429
562;carnicerias--charcuterias;50001;41.63586593;-0.883381958
563;calzados--complementos--maletas;50001;41.63593182;-0.879113388
564;concesionarios-de-automoviles-y-motocicletas;50001;41.63594372;-0.863233264
565;instalacion-deportiva-elemental;50006;41.63595753;-0.88508783
566;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63596705;-0.874389727
567;alimentacion;50001;41.63600433;-0.878723949
568;panaderias--pastelerias;50001;41.63600433;-0.878723949
569;librerias--papelerias--quioscos-y-prensa;50001;41.63601322;-0.88444431
570;puntos-seguros-violetas;50013;41.63602275;-0.865816888
571;educacion-infantil;50006;41.63602563;-0.889744245
572;alimentacion;50012;41.63603941;-0.944419602
573;fruterias--verdulerias;50001;41.63604626;-0.883998302
574;moda-mujer--hombre--infantil;50001;41.63604993;-0.878959203
575;perfumeria-cosmetica;50001;41.63605669;-0.874590274
576;muebles;50001;41.63607234;-0.878222165
577;centros-educativos;50009;41.63607682;-0.905457655
578;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50006;41.63610284;-0.903443712
579;hogar-y-decoracion;50001;41.63611738;-0.878876071
580;centros-educativos;50008;41.63615971;-0.871506853
581;salud-y-bienestar;50007;41.6361638;-0.878507777
582;tiendas-alimentacion;50001;41.6361638;-0.878507777
583;fruterias--verdulerias;50001;41.63617085;-0.875133134
584;vinos-y-bebidas;50001;41.63619918;-0.884022229
585;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50001;41.63621364;-0.905349732
586;campos-de-futbol;50012;41.63621517;-0.924178482
587;librerias--papelerias--quioscos-y-prensa;50001;41.63621784;-0.872203784
588;opticas--centros-auditivos--ortopedias;50001;41.63622217;-0.877445647
589;centros-deportivos;50009;41.63623827;-0.905608736
590;joyerias--relojerias--bisuteria;50001;41.63624013;-0.878719692
591;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63626917;-0.878682482
592;piscinas-cubiertas;50006;41.63629962;-0.891735677
593;centros-educativos;50012;41.63632915;-0.947305198
594;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63634362;-0.874988429
595;hospitales;50012;41.63637386;-0.913790282
596;joyerias--relojerias--bisuteria;50001;41.63637632;-0.876478573
597;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63639833;-0.878517247
598;opticas--centros-auditivos--ortopedias;50001;41.63639834;-0.877577326
599;carnicerias--charcuterias;50001;41.63641995;-0.89228017
600;cristalerias--carpinterias--puertas--persianas...;50001;41.63642853;-0.863784382
601;farmacias;50009;41.63646837;-0.905044937
602;espacios-musicales;50009;41.6364756;-0.901834986
603;cristalerias--carpinterias--puertas--persianas...;50001;41.63647979;-0.879114376
604;salud-y-bienestar;50001;41.63648999;-0.878394062
605;material-construccion--saneamiento...;50001;41.63649182;-0.883427493
606;museos;50007;41.63656979;-0.89812073
607;hogar-y-decoracion;50008;41.63659876;-0.87826107
608;moda-mujer--hombre--infantil;50001;41.63663387;-0.878216097
609;centros-deportivos;50007;41.63665769;-0.880608288
610;espacios-fiestas-del-pilar;50012;41.63666075;-0.949734235
611;panaderias--pastelerias;50001;41.63666153;-0.892463062
612;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63666575;-0.873800081
613;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.6366729;-0.875003535
614;tiendas-alimentacion;50001;41.63667753;-0.884370581
615;segunda-mano;50001;41.63668107;-0.875654095
616;centros-educativos;50009;41.63672644;-0.906202208
617;farmacias;50006;41.63674813;-0.891450318
618;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63677151;-0.875830487
619;educacion-primaria;50008;41.63677448;-0.87048149
620;centros-deportivos;50008;41.63677448;-0.87048149
621;artes-escenicas;50007;41.63680617;-0.876414146
622;tiendas-alimentacion;50001;41.63681762;-0.87769598
623;ludotecas;50009;41.63687282;-0.902591419
624;juguetes--articulos-deporte;50001;41.63687505;-0.876032863
625;moda-mujer--hombre--infantil;50001;41.6368947;-0.87788494
626;espacios-fiestas-del-pilar;50009;41.63689788;-0.899315918
627;perfumeria-cosmetica;50001;41.63690041;-0.875441948
628;mercerias;50001;41.63692235;-0.878153201
629;transporte;50007;41.63692447;-0.893118286
630;establecimientos-seguros;50008;41.6369351;-0.874946411
631;hogares;50009;41.63694153;-0.905556173
632;moda-mujer--hombre--infantil;50001;41.63695841;-0.876712649
633;farmacias;50007;41.63696608;-0.876211878
634;librerias--papelerias--quioscos-y-prensa;50001;41.6369661;-0.874490014
635;cristalerias--carpinterias--puertas--persianas...;50001;41.63697527;-0.873097888
636;muebles;50001;41.63700683;-0.875644108
637;bazares;50001;41.63702935;-0.877426942
638;farmacias;50007;41.6370344;-0.87463724
639;librerias--papelerias--quioscos-y-prensa;50001;41.6370354;-0.884319128
640;fruterias--verdulerias;50001;41.63704163;-0.874468321
641;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50011;41.63706288;-0.925983582
642;carnicerias--charcuterias;50001;41.63709948;-0.883944731
643;panaderias--pastelerias;50001;41.63710264;-0.877333171
644;hospitales;50006;41.63713443;-0.888842906
645;fruterias--verdulerias;50001;41.63713867;-0.892829768
646;joyerias--relojerias--bisuteria;50001;41.6371694;-0.877110312
647;textil-hogar;50001;41.63718855;-0.877863527
648;hospitales;50012;41.63719643;-0.950110914
649;lencerias;50001;41.63723947;-0.877017967
650;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50001;41.6372513;-0.872226548
651;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.6372555;-0.876131533
652;formacion-profesional;50009;41.63725604;-0.911435918
653;herboristerias--dieteticas;50001;41.63726601;-0.876816719
654;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50001;41.63726799;-0.883456101
655;mercados;50006;41.63727193;-0.884285693
656;farmacias;50009;41.63728594;-0.90712714
657;juguetes--articulos-deporte;50001;41.63730209;-0.903667737
658;farmacias;50013;41.63735052;-0.866327592
659;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.6373516;-0.876326231
660;supermercados-medianos;50001;41.63735433;-0.878978586
661;editorial;50009;41.63735609;-0.89877709
662;panaderias--pastelerias;50001;41.6373675;-0.931952727
663;centros-de-dia-s.-sociales;50008;41.63743181;-0.871217159
664;opticas--centros-auditivos--ortopedias;50001;41.63743648;-0.87648432
665;panaderias--pastelerias;50001;41.63744894;-0.878371587
666;supermercados-medianos;50001;41.63746464;-0.874350439
667;cristalerias--carpinterias--puertas--persianas...;50001;41.63748836;-0.872917483
668;carnicerias--charcuterias;50001;41.63753313;-0.874493577
669;patrimonio-cultural;50009;41.63759019;-0.903341197
670;hogares;50007;41.63759676;-0.877851323
671;centros-educativos;50009;41.63761312;-0.905485905
672;supermercados-grandes;50001;41.63762338;-0.87871199
673;fruterias--verdulerias;50001;41.63764514;-0.880046088
674;farmacias;50007;41.63765944;-0.883980424
675;educacion-infantil;50009;41.63769862;-0.904317121
676;moda-y-complementos;50007;41.63773844;-0.877081656
677;calzados--complementos--maletas;50001;41.63773844;-0.877081656
678;centros-educativos;50009;41.63774675;-0.909012994
679;museos;50007;41.63775705;-0.881664173
680;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50006;41.63776346;-0.896288348
681;joyerias--relojerias--bisuteria;50001;41.63778151;-0.880412597
682;residencias;50006;41.63778628;-0.887607095
683;carnicerias--charcuterias;50001;41.63779267;-0.876454008
684;supermercados-medianos;50001;41.63780594;-0.876733189
685;piscinas-de-verano;50012;41.63780631;-0.941774562
686;alimentacion;50001;41.63780813;-0.877216835
687;supermercados-pequenos;50001;41.63780813;-0.877216835
688;moda-y-complementos;50001;41.6378116;-0.877862878
689;joyerias--relojerias--bisuteria;50001;41.6378116;-0.877862878
690;artes-escenicas;50008;41.63781466;-0.872785725
691;centros-de-tiempo-libre;50008;41.63781466;-0.872785725
692;concesionarios-de-automoviles-y-motocicletas;50001;41.63781659;-0.895884781
693;droguerias;50001;41.63782269;-0.890366064
694;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50011;41.63782649;-0.933134433
695;supermercados-medianos;50001;41.63783553;-0.874409075
696;piscinas-municipales;50012;41.63783556;-0.92489746
697;farmacias;50008;41.63784052;-0.868075681
698;opticas--centros-auditivos--ortopedias;50001;41.63786189;-0.897467968
699;espacios-de-ocio--colaboradores-en-fechas-festivas;50012;41.63786928;-0.932204763
700;calzados--complementos--maletas;50001;41.63788234;-0.877353306
701;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63788698;-0.878008916
702;librerias--papelerias--quioscos-y-prensa;50001;41.63790008;-0.903527201
703;opticas--centros-auditivos--ortopedias;50001;41.63791465;-0.878999336
704;hogar-y-decoracion;50008;41.63793927;-0.876248212
705;lencerias;50001;41.63793927;-0.876248212
706;herboristerias--dieteticas;50001;41.63796443;-0.878159449
707;opticas--centros-auditivos--ortopedias;50001;41.63797515;-0.879398229
708;farmacias;50007;41.63798839;-0.912631817
709;panaderias--pastelerias;50001;41.63799407;-0.879154368
710;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.63800208;-0.89813478
711;tiendas-alimentacion;50001;41.63800482;-0.879902345
712;fruterias--verdulerias;50001;41.63801063;-0.89478148
713;moda-mujer--hombre--infantil;50001;41.63802913;-0.876154134
714;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63803325;-0.871386082
715;centros-de-salud;50008;41.63803864;-0.871968792
716;muebles;50001;41.63804838;-0.880295912
717;muebles;50001;41.63806244;-0.879286591
718;campos-de-futbol;50009;41.63807279;-0.912369762
719;hogar-y-decoracion;50007;41.63809133;-0.884118879
720;muebles;50001;41.63809133;-0.884118879
721;centros-documentacion;50006;41.63810849;-0.887012234
722;instalacion-deportiva-elemental;50012;41.63812276;-0.929756793
723;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.63812516;-0.897222525
